phone_name,url,section,label,value
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Comms,Positioning,"GPS, GALILEO, GLONASS, BDS, QZSS"
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Comms,NFC,Yes
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Comms,Radio,No
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Comms,USB,"USB Type-C 2.0, OTG"
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Features,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass"
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Features,,Smart Connect support
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Battery,Type,Si/C Li-Ion 4800 mAh
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Battery,Charging,68W wired 15W wireless
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Misc,Colors,"Pantone: Gadget Gray, Lily Pad, Bronze Green, Cloud Dancer"
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Misc,Models,XT2601-2
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Misc,Price,"£ 423.05 / € 402.16 / $ 599.99 / C$ 1,280.00"
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Our Tests,Performance,"AnTuTu: 1125461 (v10), 1390960 (v11) GeekBench: 4185 (v6) 3DMark: 2085 (Wild Life Extreme)"
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Our Tests,Loudspeaker,-24.2 LUFS (Very good)
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,Our Tests,Battery,Active use score 13:36h
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,EU LABEL,Energy,Class A
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,EU LABEL,Battery,"50:14h endurance, 1000 cycles"
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,EU LABEL,Free fall,Class A (270 falls)
Motorola Edge 70,https://www.gsmarena.com/motorola_edge_70_5g-14216.php,EU LABEL,Repairability,Class B
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Network,Technology,GSM / HSPA / LTE / 5G
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Network,3G bands,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 30, 32, 38, 39, 40, 41, 42, 48, 66, 71, 75 - GEHN3"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Network,,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 66, 71 - G4QUR"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Network,5G bands,"1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 30, 38, 40, 46, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - GEHN3"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Network,,"1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 66, 70, 71, 77, 258, 260, 261 SA/NSA/Sub6/mmWave - G4QUR"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Network,Speed,"HSPA, LTE, 5G"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Launch,Announced,"2025, August 20"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Launch,Status,"Available. Released 2025, August 28"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Body,Dimensions,152.8 x 72 x 8.5 mm (6.02 x 2.83 x 0.33 in)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Body,Weight,207 g (7.30 oz)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Body,Build,"Glass front (Gorilla Glass Victus 2), glass back (Gorilla Glass Victus 2), aluminum frame"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Body,SIM,"· Nano-SIM + eSIM · eSIM + eSIM (8 or more, max 2 at a time; USA)"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Body,,IP68 dust tight and water resistant (immersible up to 1.5m for 30 min)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Display,Type,"LTPO OLED, 120Hz, HDR10+, 2200 nits (HBM), 3300 nits (peak)"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Display,Size,"6.3 inches, 96.3 cm 2 (~87.6% screen-to-body ratio)"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Display,Resolution,"1280 x 2856 pixels, 20:9 ratio (~495 ppi density)"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Display,Protection,"Corning Gorilla Glass Victus 2, Mohs level 4"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Platform,OS,"Android 16, up to 7 major Android upgrades"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Platform,Chipset,Google Tensor G5 (3 nm)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Platform,CPU,Octa-core (1x3.78 GHz Cortex-X4 & 5x3.05 GHz Cortex-A725 & 2x2.25 GHz Cortex-A520)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Platform,GPU,PowerVR DXT-48-1536
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Memory,Card slot,No
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Memory,Internal,"128GB 16GB RAM, 256GB 16GB RAM, 512GB 16GB RAM, 1TB 16GB RAM"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Memory,,UFS 3.1 - 128GB only UFS 4.0
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Main Camera,Triple,"50 MP, f/1.7, 25mm (wide), 1/1.31"", 1.2µm, dual pixel PDAF, OIS 48 MP, f/2.8, 113mm (periscope telephoto), 1/2.55"", dual pixel PDAF, OIS, 5x optical zoom 48 MP, f/1.7, 123˚ (ultrawide), 1/2.55"", dual pixel PDAF"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Main Camera,Features,"Multi-zone Laser AF, LED flash, Pixel Shift, Ultra-HDR, panorama, Best Take, Zoom Enhance"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Main Camera,Video,"8K@30fps (via cloud-based upscaling), 4K@24/30/60fps, 1080p@24/30/60/120/240fps; gyro-EIS, OIS, 10-bit HDR"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Selfie camera,Single,"42 MP, f/2.2, 17mm (ultrawide), PDAF"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Selfie camera,Features,"HDR, panorama"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Selfie camera,Video,"4K@30/60fps, 1080p@30/60fps"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Sound,Loudspeaker,"Yes, with stereo speakers"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Sound,3.5mm jack,No
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Comms,Bluetooth,"6.0, A2DP, LE, aptX HD"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Comms,Positioning,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Comms,NFC,Yes
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Comms,Radio,No
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Comms,USB,USB Type-C 3.2
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Features,Sensors,"Fingerprint (under display, ultrasonic), accelerometer, gyro, proximity, compass, barometer, thermometer (skin temperature)"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Features,,Ultra Wideband (UWB) support Satellite SOS service
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Battery,Type,Li-Ion 4870 mAh
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Battery,Charging,"30W wired, PD3.0, PPS, 55% in 30 min 15W wireless (magnetic), Qi2 Reverse wired Bypass charging"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Misc,Colors,"Moonstone, Jade, Porcelain, Obsidian"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Misc,Models,"GEHN3, G4QUR, GN4F5"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Misc,SAR,0.99 W/kg (head)     0.99 W/kg (body)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Misc,SAR EU,0.99 W/kg (head)     1.39 W/kg (body)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Misc,Price,"£ 627.49 / € 759.00 / $ 469.95 / C$ 1,061.40"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Our Tests,Performance,"AnTuTu: 1107978 (v10), 1470445 (v11) GeekBench: 6195 (v6) 3DMark: 3400 (Wild Life Extreme)"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Our Tests,Loudspeaker,-25.7 LUFS (Very good)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,Our Tests,Battery,Active use score 12:06h
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,EU LABEL,Energy,Class A
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,EU LABEL,Battery,"51:09h endurance, 1000 cycles"
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,EU LABEL,Free fall,Class A (270 falls)
Google Pixel 10 Pro,https://www.gsmarena.com/google_pixel_10_pro_5g-13987.php,EU LABEL,Repairability,Class B
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Network,Technology,GSM / HSPA / LTE
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Network,3G bands,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41, 66"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Network,Speed,"HSPA, LTE"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Launch,Announced,"2025, September 01"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Launch,Status,"Available. Released 2025, September 01"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Body,Dimensions,171.6 x 79.5 x 8 mm (6.76 x 3.13 x 0.31 in)
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Body,Weight,205 g (7.23 oz)
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Body,Build,"Glass front, plastic frame"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Body,SIM,Nano-SIM + Nano-SIM
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Body,,IP64 dust tight and water resistant (water splashes)
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Display,Type,"IPS LCD, 120Hz, 660 nits (typ), 810 nits (HBM)"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Display,Size,"6.9 inches, 114.9 cm 2 (~84.3% screen-to-body ratio)"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Display,Resolution,"720 x 1600 pixels, 20:9 ratio (~254 ppi density)"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Display,Protection,Mohs level 6
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Platform,OS,"Android 15, HyperOS 2"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Platform,Chipset,Mediatek Helio G81 Ultra (12 nm)
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Platform,CPU,Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Platform,GPU,Mali-G52 MC2
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Memory,Card slot,microSDXC (dedicated slot)
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Memory,Internal,"128GB 6GB RAM, 256GB 8GB RAM"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Memory,,eMMC 5.1
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Main Camera,Dual,"50 MP, f/1.8, 28mm (wide), 1/2.76"", 0.64µm, PDAF Auxiliary lens"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Main Camera,Features,"LED flash, HDR"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Main Camera,Video,1080p@30fps
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Selfie camera,Single,"8 MP, f/2.0, (wide), 1/4.0"", 1.12µm"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Selfie camera,Features,HDR
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Selfie camera,Video,1080p@30fps
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Sound,Loudspeaker,Yes
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Sound,3.5mm jack,Yes
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac, dual-band"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Comms,Bluetooth,"5.4, A2DP, LE"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Comms,Positioning,"GPS, GLONASS, GALILEO, BDS"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Comms,NFC,Yes (market/region dependent)
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Comms,Radio,FM radio
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Comms,USB,"USB Type-C 2.0, OTG"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Features,Sensors,"Fingerprint (side-mounted), accelerometer, compass"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Features,,Virtual proximity sensing
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Battery,Type,6000 mAh
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Battery,Charging,"33W wired, PD, 50% in 31 min 10W reverse wired"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Misc,Colors,"Purple, Black, Green"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Misc,Models,25078PC3EE
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,Misc,Price,$ 110.88 / £ 89.00 / € 99.90
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,EU LABEL,Energy,Class A
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,EU LABEL,Battery,"77:49h endurance, 1000 cycles"
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,EU LABEL,Free fall,Class A (270 falls)
Xiaomi Poco C85 4G,https://www.gsmarena.com/xiaomi_poco_c85-14110.php,EU LABEL,Repairability,Class C
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Network,Technology,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Network,,CDMA 800
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Network,3G bands,HSDPA 800 / 850 / 900 / 1700(AWS) / 2100
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Network,,CDMA2000 1x
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Network,4G bands,"1, 3, 5, 8, 19, 28, 34, 38, 39, 40, 41, 42, 48"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Network,5G bands,"1, 3, 5, 8, 28, 34, 38, 39, 40, 41, 48, 77, 78 SA/NSA/Sub6"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Network,Speed,"HSPA, LTE, 5G"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Launch,Announced,"2026, January 29"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Launch,Status,"Available. Released 2026, January 29"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Body,Dimensions,157.5 x 75.2 x 8.2 mm (6.20 x 2.96 x 0.32 in)
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Body,Weight,204 g (7.20 oz)
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Body,Build,"Glass front, aluminum frame"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Body,SIM,Nano-SIM + Nano-SIM
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Body,,IP68/IP69K dust tight and water resistant (high pressure water jets; immersible up to 1.5m for 30 min)
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Display,Type,"AMOLED, 68B colors, 120Hz, 3840Hz PWM, Dolby Vision, HDR10+, HDR Vivid, 3500 nits (peak)"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Display,Size,"6.59 inches, 106.4 cm 2 (~89.8% screen-to-body ratio)"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Display,Resolution,"1268 x 2756 pixels, 19.5:9 ratio (~460 ppi density)"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Platform,OS,"Android 16, HyperOS 3"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Platform,Chipset,Mediatek Dimensity 8500 Ultra (4 nm)
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Platform,CPU,Octa-core (1x3.4 GHz Cortex-A725 & 3x3.2 GHz Cortex-A725 & 4x2.2 GHz Cortex-A725)
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Platform,GPU,Mali-G720 MC8
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Memory,Card slot,No
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Memory,Internal,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 12GB RAM, 512GB 16GB RAM"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Memory,,UFS 4.1
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Main Camera,Dual,"50 MP, f/1.5, 26mm (wide), 1/1.95"", 0.8µm, PDAF, OIS 8 MP, f/2.2, 15mm (ultrawide), 1/4.0"", 1.12µm"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Main Camera,Features,"LED flash, HDR, panorama"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Main Camera,Video,"4K@30/60fps, 1080p@30/60/120/240/960fps, gyro-EIS, HDR10+"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Selfie camera,Single,"20 MP, f/2.2, (wide), 1/4"""
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Selfie camera,Video,1080p@30/60fps
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Sound,Loudspeaker,"Yes, with stereo speakers"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Sound,3.5mm jack,No
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Sound,,24-bit/192kHz Hi-Res & Hi-Res Wireless audio
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Comms,Bluetooth,"5.4, A2DP, LE, aptX HD, LHDC 5, Auracast, ASHA, MIHC"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Comms,Positioning,"GPS (L1+L5), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), NavIC (L5), GLONASS"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Comms,NFC,Yes
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Comms,Infrared port,Yes
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Comms,Radio,No
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Comms,USB,"USB Type-C 2.0, OTG"
Xiaomi Redmi Turbo 5,https://www.gsmarena.com/xiaomi_redmi_turbo_5_5g-14454.php,Features,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, compass, proximity"
